transaction_id,user_id,transaction_amount,transaction_time,transaction_type,merchant_category,is_fraud
15542,111,5534.36,2024-06-25 09:59:50.976357,purchase,clothing,0
15543,480,884.9,2024-06-25 10:00:50.976357,purchase,entertainment,1
15544,751,3491.29,2024-06-25 10:01:50.976357,transfer,groceries,0
15545,263,2543.91,2024-06-25 10:02:50.976357,withdrawal,travel,0
15546,427,4294.73,2024-06-25 10:03:50.976357,transfer,travel,0
15547,157,7867.08,2024-06-25 10:04:50.976357,payment,clothing,0
15548,653,4804.25,2024-06-25 10:05:50.976357,payment,travel,0
15549,532,4426.5,2024-06-25 10:06:50.976357,payment,travel,0
15550,468,9037.16,2024-06-25 10:07:50.976357,transfer,groceries,1
15551,422,4347.69,2024-06-25 10:08:50.976357,payment,electronics,1
15552,348,4517.6,2024-06-25 10:09:50.976357,transfer,groceries,0
15553,200,4190.86,2024-06-25 10:10:50.976357,transfer,entertainment,1
15554,675,9847.58,2024-06-25 10:11:50.976357,transfer,electronics,0
15555,915,2303.97,2024-06-25 10:12:50.976357,payment,clothing,0
15556,864,5458.34,2024-06-25 10:13:50.976357,withdrawal,groceries,0
15557,763,8304.69,2024-06-25 10:14:50.976357,transfer,travel,0
15558,844,1733.44,2024-06-25 10:15:50.976357,purchase,groceries,0
15559,301,5354.5,2024-06-25 10:16:50.976357,payment,groceries,0
15560,322,3687.92,2024-06-25 10:17:50.976357,payment,travel,0
15561,442,2061.36,2024-06-25 10:18:50.976357,payment,clothing,1
15562,678,1640.6,2024-06-25 10:19:50.976357,transfer,electronics,0
15563,171,8710.47,2024-06-25 10:20:50.976357,purchase,travel,0
15564,606,894.3,2024-06-25 10:21:50.976357,withdrawal,clothing,0
15565,626,2540.66,2024-06-25 10:22:50.976357,withdrawal,entertainment,1
15566,861,9020.43,2024-06-25 10:23:50.976357,withdrawal,clothing,0
15567,519,1748.12,2024-06-25 10:24:50.976357,purchase,travel,0
15568,899,992.99,2024-06-25 10:25:50.976357,purchase,clothing,0
15569,321,1748.62,2024-06-25 10:26:50.976357,withdrawal,groceries,0
15570,301,9505.63,2024-06-25 10:27:50.976357,purchase,entertainment,0
15571,362,2471.32,2024-06-25 10:28:50.976357,transfer,entertainment,0
15572,556,7344.88,2024-06-25 10:29:50.976357,withdrawal,entertainment,0
15573,594,7322.36,2024-06-25 10:30:50.976357,purchase,electronics,0
15574,986,6138.34,2024-06-25 10:31:50.976357,payment,entertainment,0
15575,506,1799.76,2024-06-25 10:32:50.976357,purchase,travel,0
15576,400,2913.96,2024-06-25 10:33:50.976357,purchase,travel,0
15577,730,3584.69,2024-06-25 10:34:50.976357,payment,groceries,0
15578,251,3504.62,2024-06-25 10:35:50.976357,withdrawal,electronics,0
15579,886,8028.29,2024-06-25 10:36:50.976357,withdrawal,travel,0
15580,310,9686.83,2024-06-25 10:37:50.976357,transfer,clothing,0
15581,479,1863.66,2024-06-25 10:38:50.976357,payment,entertainment,0
15582,611,7671.61,2024-06-25 10:39:50.976357,purchase,travel,0
15583,727,4103.61,2024-06-25 10:40:50.976357,payment,travel,0
15584,848,9516.36,2024-06-25 10:41:50.976357,withdrawal,electronics,0
15585,751,3328.99,2024-06-25 10:42:50.976357,purchase,groceries,0
15586,790,8519.21,2024-06-25 10:43:50.976357,purchase,entertainment,1
15587,182,1970.41,2024-06-25 10:44:50.976357,purchase,electronics,0
15588,788,3817.04,2024-06-25 10:45:50.976357,purchase,electronics,0
15589,421,8231.83,2024-06-25 10:46:50.976357,payment,travel,1
15590,684,517.15,2024-06-25 10:47:50.976357,purchase,travel,0
15591,744,6220.97,2024-06-25 10:48:50.976357,withdrawal,groceries,0
15592,958,983.58,2024-06-25 10:49:50.976357,purchase,entertainment,0
15593,649,6298.57,2024-06-25 10:50:50.976357,transfer,travel,0
15594,217,7456.28,2024-06-25 10:51:50.976357,withdrawal,electronics,0
15595,499,5687.98,2024-06-25 10:52:50.976357,purchase,travel,0
15596,256,3414.49,2024-06-25 10:53:50.976357,purchase,entertainment,1
15597,232,542.21,2024-06-25 10:54:50.976357,withdrawal,clothing,0
15598,722,767.58,2024-06-25 10:55:50.976357,purchase,electronics,0
15599,192,970.53,2024-06-25 10:56:50.976357,transfer,travel,0
15600,913,826.19,2024-06-25 10:57:50.976357,transfer,electronics,0
15601,272,2840.75,2024-06-25 10:58:50.976357,transfer,groceries,0
15602,622,2488.88,2024-06-25 10:59:50.976357,purchase,entertainment,0
15603,689,8235.24,2024-06-25 11:00:50.976357,purchase,travel,0
15604,409,2902.26,2024-06-25 11:01:50.976357,purchase,clothing,1
15605,676,9611.52,2024-06-25 11:02:50.976357,withdrawal,electronics,0
15606,212,6152.48,2024-06-25 11:03:50.976357,payment,electronics,0
15607,611,5889.26,2024-06-25 11:04:50.976357,payment,travel,0
15608,550,3139.28,2024-06-25 11:05:50.976357,withdrawal,clothing,0
15609,746,8087.64,2024-06-25 11:06:50.976357,purchase,clothing,0
15610,901,3330.58,2024-06-25 11:07:50.976357,transfer,entertainment,0
15611,517,2909.19,2024-06-25 11:08:50.976357,purchase,entertainment,0
15612,731,6377.41,2024-06-25 11:09:50.976357,payment,electronics,0
15613,706,7980.59,2024-06-25 11:10:50.976357,withdrawal,electronics,0
15614,942,9617.24,2024-06-25 11:11:50.976357,purchase,clothing,0
15615,322,5097.1,2024-06-25 11:12:50.976357,withdrawal,travel,0
15616,835,138.19,2024-06-25 11:13:50.976357,purchase,travel,0
15617,241,5785.4,2024-06-25 11:14:50.976357,payment,electronics,0
15618,808,1316.48,2024-06-25 11:15:50.976357,purchase,electronics,0
15619,848,3274.4,2024-06-25 11:16:50.976357,transfer,travel,0
15620,911,9927.59,2024-06-25 11:17:50.976357,payment,clothing,1
15621,844,8950.09,2024-06-25 11:18:50.976357,transfer,clothing,0
15622,577,1935.61,2024-06-25 11:19:50.976357,purchase,clothing,0
15623,806,5228.99,2024-06-25 11:20:50.976357,purchase,groceries,0
15624,110,6309.33,2024-06-25 11:21:50.976357,purchase,entertainment,0
15625,230,9152.27,2024-06-25 11:22:50.976357,payment,travel,0
15626,423,2517.63,2024-06-25 11:23:50.976357,withdrawal,groceries,0
15627,791,405.59,2024-06-25 11:24:50.976357,transfer,clothing,0
15628,734,1099.04,2024-06-25 11:25:50.976357,payment,groceries,1
15629,727,4669.49,2024-06-25 11:26:50.976357,withdrawal,travel,0
15630,749,6242.76,2024-06-25 11:27:50.976357,withdrawal,groceries,0
15631,859,8616.25,2024-06-25 11:28:50.976357,payment,groceries,0
15632,886,8616.07,2024-06-25 11:29:50.976357,purchase,electronics,0
15633,940,4449.93,2024-06-25 11:30:50.976357,transfer,entertainment,1
15634,159,3158.96,2024-06-25 11:31:50.976357,purchase,entertainment,0
15635,196,3623.16,2024-06-25 11:32:50.976357,purchase,entertainment,0
15636,347,3077.99,2024-06-25 11:33:50.976357,transfer,travel,0
15637,433,3647.77,2024-06-25 11:34:50.976357,purchase,travel,0
15638,434,6449.09,2024-06-25 11:35:50.976357,transfer,clothing,1
15639,344,7965.95,2024-06-25 11:36:50.976357,withdrawal,travel,0
15640,856,3864.97,2024-06-25 11:37:50.976357,purchase,entertainment,0
15641,159,2725.14,2024-06-25 11:38:50.976357,purchase,electronics,0
15642,781,1056.7,2024-06-25 11:39:50.976357,withdrawal,electronics,0
15643,623,320.57,2024-06-25 11:40:50.976357,purchase,travel,0
15644,247,6664.46,2024-06-25 11:41:50.976357,transfer,entertainment,0
15645,832,5532.87,2024-06-25 11:42:50.976357,payment,electronics,0
15646,997,3948.93,2024-06-25 11:43:50.976357,purchase,groceries,0
15647,995,4095.83,2024-06-25 11:44:50.976357,withdrawal,travel,0
15648,430,574.82,2024-06-25 11:45:50.976357,payment,electronics,0
15649,687,3163.61,2024-06-25 11:46:50.976357,transfer,groceries,0
15650,995,7776.97,2024-06-25 11:47:50.976357,transfer,groceries,0
15651,569,8286.95,2024-06-25 11:48:50.976357,purchase,clothing,0
15652,108,1662.51,2024-06-25 11:49:50.976357,withdrawal,entertainment,0
15653,751,9471.32,2024-06-25 11:50:50.976357,transfer,groceries,1
15654,742,3400.97,2024-06-25 11:51:50.976357,purchase,clothing,0
15655,733,4896.27,2024-06-25 11:52:50.976357,purchase,clothing,0
15656,172,5127.74,2024-06-25 11:53:50.976357,withdrawal,groceries,0
15657,523,462.2,2024-06-25 11:54:50.976357,payment,travel,0
15658,677,3395.29,2024-06-25 11:55:50.976357,withdrawal,electronics,0
15659,621,2099.7,2024-06-25 11:56:50.976357,purchase,clothing,0
15660,553,918.08,2024-06-25 11:57:50.976357,transfer,travel,0
15661,624,9589.81,2024-06-25 11:58:50.976357,purchase,clothing,0
15662,927,4066.07,2024-06-25 11:59:50.976357,withdrawal,electronics,0
15663,315,9804.85,2024-06-25 12:00:50.976357,withdrawal,entertainment,0
15664,160,6548.46,2024-06-25 12:01:50.976357,payment,entertainment,0
15665,332,4593.18,2024-06-25 12:02:50.976357,transfer,groceries,0
15666,290,7635.53,2024-06-25 12:03:50.976357,purchase,travel,0
15667,596,5548.75,2024-06-25 12:04:50.976357,purchase,entertainment,0
15668,810,3755.49,2024-06-25 12:05:50.976357,transfer,electronics,0
15669,508,6398.37,2024-06-25 12:06:50.976357,transfer,clothing,0
15670,369,7417.65,2024-06-25 12:07:50.976357,withdrawal,clothing,0
15671,957,4818.44,2024-06-25 12:08:50.976357,purchase,entertainment,0
15672,901,8883.0,2024-06-25 12:09:50.976357,payment,travel,0
15673,568,5552.01,2024-06-25 12:10:50.976357,purchase,groceries,0
15674,170,4347.55,2024-06-25 12:11:50.976357,payment,electronics,0
15675,919,7387.79,2024-06-25 12:12:50.976357,transfer,entertainment,0
15676,704,7708.15,2024-06-25 12:13:50.976357,withdrawal,clothing,0
15677,630,4910.91,2024-06-25 12:14:50.976357,withdrawal,groceries,0
15678,936,6149.35,2024-06-25 12:15:50.976357,withdrawal,groceries,0
15679,527,2677.63,2024-06-25 12:16:50.976357,purchase,travel,0
15680,441,1821.83,2024-06-25 12:17:50.976357,withdrawal,electronics,0
15681,783,758.8,2024-06-25 12:18:50.976357,withdrawal,entertainment,0
15682,511,4888.86,2024-06-25 12:19:50.976357,purchase,travel,0
15683,394,3896.05,2024-06-25 12:20:50.976357,transfer,clothing,0
15684,571,7897.79,2024-06-25 12:21:50.976357,transfer,groceries,0
15685,550,9240.05,2024-06-25 12:22:50.976357,transfer,travel,0
15686,264,7840.18,2024-06-25 12:23:50.976357,transfer,electronics,0
15687,825,4509.5,2024-06-25 12:24:50.976357,purchase,groceries,0
15688,239,4237.22,2024-06-25 12:25:50.976357,purchase,clothing,0
15689,467,8790.35,2024-06-25 12:26:50.976357,transfer,entertainment,0
15690,678,5557.66,2024-06-25 12:27:50.976357,purchase,clothing,0
15691,355,357.55,2024-06-25 12:28:50.976357,payment,electronics,0
15692,658,3343.72,2024-06-25 12:29:50.976357,payment,clothing,1
15693,810,8923.84,2024-06-25 12:30:50.976357,payment,groceries,0
15694,339,5074.82,2024-06-25 12:31:50.976357,purchase,travel,0
15695,599,5317.8,2024-06-25 12:32:50.976357,purchase,clothing,0
15696,567,5373.83,2024-06-25 12:33:50.976357,payment,electronics,0
15697,128,8746.36,2024-06-25 12:34:50.976357,purchase,entertainment,0
15698,683,802.7,2024-06-25 12:35:50.976357,withdrawal,groceries,0
15699,300,5107.44,2024-06-25 12:36:50.976357,withdrawal,electronics,0
15700,805,3013.77,2024-06-25 12:37:50.976357,purchase,groceries,0
15701,483,779.65,2024-06-25 12:38:50.976357,payment,electronics,0
15702,522,6355.31,2024-06-25 12:39:50.976357,payment,entertainment,0
15703,582,979.3,2024-06-25 12:40:50.976357,transfer,entertainment,0
15704,983,2875.71,2024-06-25 12:41:50.976357,withdrawal,travel,0
15705,918,3859.88,2024-06-25 12:42:50.976357,transfer,clothing,0
15706,380,589.94,2024-06-25 12:43:50.976357,transfer,electronics,0
15707,791,6261.43,2024-06-25 12:44:50.976357,payment,travel,0
15708,964,4935.21,2024-06-25 12:45:50.976357,purchase,travel,0
15709,432,972.65,2024-06-25 12:46:50.976357,withdrawal,electronics,0
15710,496,6483.58,2024-06-25 12:47:50.976357,purchase,entertainment,0
15711,334,3489.46,2024-06-25 12:48:50.976357,purchase,electronics,0
15712,599,235.59,2024-06-25 12:49:50.976357,withdrawal,travel,0
15713,911,5863.47,2024-06-25 12:50:50.976357,transfer,travel,0
15714,814,6381.08,2024-06-25 12:51:50.976357,withdrawal,groceries,0
15715,984,4415.4,2024-06-25 12:52:50.976357,payment,clothing,0
15716,223,3953.09,2024-06-25 12:53:50.976357,payment,travel,0
15717,920,2544.62,2024-06-25 12:54:50.976357,purchase,clothing,0
15718,746,8315.64,2024-06-25 12:55:50.976357,purchase,travel,0
15719,588,8721.29,2024-06-25 12:56:50.976357,payment,clothing,0
15720,916,1623.22,2024-06-25 12:57:50.976357,purchase,travel,1
15721,324,6099.44,2024-06-25 12:58:50.976357,withdrawal,electronics,0
15722,830,7130.02,2024-06-25 12:59:50.976357,withdrawal,entertainment,0
15723,508,9977.73,2024-06-25 13:00:50.976357,withdrawal,travel,0
15724,588,777.77,2024-06-25 13:01:50.976357,purchase,travel,0
15725,521,329.59,2024-06-25 13:02:50.976357,purchase,travel,1
15726,483,2497.61,2024-06-25 13:03:50.976357,payment,groceries,0
15727,641,3949.08,2024-06-25 13:04:50.976357,purchase,electronics,0
15728,108,4987.38,2024-06-25 13:05:50.976357,purchase,groceries,1
15729,702,627.15,2024-06-25 13:06:50.976357,payment,entertainment,0
15730,672,248.49,2024-06-25 13:07:50.976357,transfer,clothing,0
15731,447,1744.5,2024-06-25 13:08:50.976357,transfer,electronics,0
15732,282,6144.83,2024-06-25 13:09:50.976357,withdrawal,entertainment,0
15733,342,4291.32,2024-06-25 13:10:50.976357,withdrawal,travel,1
15734,929,7064.08,2024-06-25 13:11:50.976357,transfer,electronics,0
15735,963,3766.68,2024-06-25 13:12:50.976357,purchase,clothing,0
15736,570,2513.15,2024-06-25 13:13:50.976357,purchase,groceries,0
15737,634,7794.81,2024-06-25 13:14:50.976357,purchase,groceries,0
15738,749,6034.94,2024-06-25 13:15:50.976357,purchase,electronics,0
15739,231,1452.18,2024-06-25 13:16:50.976357,purchase,groceries,0
15740,481,3169.78,2024-06-25 13:17:50.976357,payment,groceries,0
15741,510,4230.84,2024-06-25 13:18:50.976357,withdrawal,electronics,0
15742,400,4400.93,2024-06-25 13:19:50.976357,withdrawal,entertainment,0
15743,666,8843.63,2024-06-25 13:20:50.976357,payment,groceries,0
15744,883,5189.97,2024-06-25 13:21:50.976357,withdrawal,electronics,0
15745,797,5417.63,2024-06-25 13:22:50.976357,purchase,electronics,0
15746,457,3671.04,2024-06-25 13:23:50.976357,payment,travel,0
15747,490,5810.6,2024-06-25 13:24:50.976357,purchase,entertainment,0
15748,448,3692.09,2024-06-25 13:25:50.976357,withdrawal,entertainment,1
15749,880,2742.86,2024-06-25 13:26:50.976357,payment,travel,0
15750,836,6190.73,2024-06-25 13:27:50.976357,transfer,entertainment,0
15751,936,8017.7,2024-06-25 13:28:50.976357,withdrawal,entertainment,0
15752,729,3626.11,2024-06-25 13:29:50.976357,purchase,travel,0
15753,418,5844.92,2024-06-25 13:30:50.976357,transfer,travel,0
15754,427,1614.05,2024-06-25 13:31:50.976357,transfer,electronics,0
15755,857,1508.94,2024-06-25 13:32:50.976357,purchase,electronics,0
15756,166,5247.43,2024-06-25 13:33:50.976357,transfer,entertainment,0
15757,968,474.38,2024-06-25 13:34:50.976357,payment,clothing,0
15758,424,3850.12,2024-06-25 13:35:50.976357,transfer,clothing,0
15759,553,7065.1,2024-06-25 13:36:50.976357,payment,groceries,0
15760,539,9541.62,2024-06-25 13:37:50.976357,transfer,entertainment,0
15761,355,3741.14,2024-06-25 13:38:50.976357,payment,entertainment,1
15762,267,596.41,2024-06-25 13:39:50.976357,withdrawal,groceries,0
15763,561,5166.8,2024-06-25 13:40:50.976357,transfer,travel,0
15764,320,2131.19,2024-06-25 13:41:50.976357,purchase,electronics,0
15765,141,9243.77,2024-06-25 13:42:50.976357,withdrawal,clothing,0
15766,445,8738.16,2024-06-25 13:43:50.976357,purchase,entertainment,1
15767,539,3070.46,2024-06-25 13:44:50.976357,purchase,groceries,0
15768,959,3757.82,2024-06-25 13:45:50.976357,withdrawal,travel,0
15769,550,2368.94,2024-06-25 13:46:50.976357,purchase,electronics,0
15770,440,4569.6,2024-06-25 13:47:50.976357,withdrawal,clothing,0
15771,711,9729.47,2024-06-25 13:48:50.976357,transfer,electronics,1
15772,637,4911.27,2024-06-25 13:49:50.976357,payment,electronics,0
15773,547,590.78,2024-06-25 13:50:50.976357,payment,electronics,0
15774,124,8077.15,2024-06-25 13:51:50.976357,transfer,travel,0
15775,742,7771.75,2024-06-25 13:52:50.976357,payment,electronics,0
15776,591,8106.09,2024-06-25 13:53:50.976357,transfer,entertainment,0
15777,681,2103.04,2024-06-25 13:54:50.976357,purchase,travel,0
15778,198,8931.7,2024-06-25 13:55:50.976357,payment,entertainment,0
15779,390,6332.4,2024-06-25 13:56:50.976357,withdrawal,travel,0
15780,377,1697.79,2024-06-25 13:57:50.976357,withdrawal,electronics,0
15781,437,9326.01,2024-06-25 13:58:50.976357,withdrawal,clothing,0
15782,373,5380.99,2024-06-25 13:59:50.976357,transfer,clothing,0
15783,615,6384.09,2024-06-25 14:00:50.976357,withdrawal,clothing,0
15784,279,4762.79,2024-06-25 14:01:50.976357,payment,travel,1
15785,488,1960.8,2024-06-25 14:02:50.976357,payment,clothing,0
15786,622,6214.35,2024-06-25 14:03:50.976357,withdrawal,travel,0
15787,457,8197.59,2024-06-25 14:04:50.976357,withdrawal,clothing,0
15788,876,5859.75,2024-06-25 14:05:50.976357,withdrawal,electronics,0
15789,360,2837.81,2024-06-25 14:06:50.976357,payment,travel,0
15790,881,362.41,2024-06-25 14:07:50.976357,purchase,entertainment,0
15791,296,2495.01,2024-06-25 14:08:50.976357,withdrawal,travel,1
15792,543,8135.39,2024-06-25 14:09:50.976357,purchase,groceries,0
15793,558,9224.96,2024-06-25 14:10:50.976357,purchase,entertainment,0
15794,902,6108.25,2024-06-25 14:11:50.976357,payment,travel,0
15795,920,8559.24,2024-06-25 14:12:50.976357,transfer,travel,0
15796,467,1089.44,2024-06-25 14:13:50.976357,withdrawal,electronics,0
15797,813,5295.43,2024-06-25 14:14:50.976357,withdrawal,entertainment,0
15798,871,5035.5,2024-06-25 14:15:50.976357,withdrawal,groceries,0
15799,660,3149.05,2024-06-25 14:16:50.976357,withdrawal,electronics,0
15800,200,3454.68,2024-06-25 14:17:50.976357,payment,travel,0
15801,924,6886.92,2024-06-25 14:18:50.976357,withdrawal,entertainment,0
15802,346,2647.02,2024-06-25 14:19:50.976357,transfer,electronics,0
15803,455,9868.37,2024-06-25 14:20:50.976357,transfer,entertainment,0
15804,328,7535.35,2024-06-25 14:21:50.976357,payment,electronics,0
15805,362,4839.13,2024-06-25 14:22:50.976357,transfer,groceries,0
15806,354,6021.75,2024-06-25 14:23:50.976357,transfer,clothing,0
15807,814,7198.52,2024-06-25 14:24:50.976357,purchase,clothing,1
15808,177,1537.18,2024-06-25 14:25:50.976357,transfer,electronics,0
15809,792,3903.67,2024-06-25 14:26:50.976357,purchase,groceries,1
15810,961,2483.36,2024-06-25 14:27:50.976357,payment,clothing,0
15811,898,3590.58,2024-06-25 14:28:50.976357,transfer,electronics,0
15812,482,6711.76,2024-06-25 14:29:50.976357,transfer,clothing,1
15813,412,5408.0,2024-06-25 14:30:50.976357,payment,travel,0
15814,692,8213.86,2024-06-25 14:31:50.976357,withdrawal,clothing,0
15815,903,6647.95,2024-06-25 14:32:50.976357,withdrawal,travel,0
15816,543,5876.12,2024-06-25 14:33:50.976357,payment,travel,0
15817,259,1101.14,2024-06-25 14:34:50.976357,withdrawal,travel,0
15818,463,3040.26,2024-06-25 14:35:50.976357,purchase,travel,0
15819,140,296.99,2024-06-25 14:36:50.976357,withdrawal,travel,0
15820,488,6340.35,2024-06-25 14:37:50.976357,transfer,groceries,0
15821,187,4960.46,2024-06-25 14:38:50.976357,withdrawal,groceries,0
15822,865,883.0,2024-06-25 14:39:50.976357,withdrawal,electronics,0
15823,683,3672.4,2024-06-25 14:40:50.976357,withdrawal,groceries,0
15824,985,6198.13,2024-06-25 14:41:50.976357,withdrawal,electronics,0
15825,812,3389.72,2024-06-25 14:42:50.976357,transfer,entertainment,0
15826,274,7368.24,2024-06-25 14:43:50.976357,payment,entertainment,0
15827,752,6732.99,2024-06-25 14:44:50.976357,transfer,groceries,0
15828,693,6420.8,2024-06-25 14:45:50.976357,transfer,groceries,0
15829,878,9337.15,2024-06-25 14:46:50.976357,payment,entertainment,0
15830,480,7184.32,2024-06-25 14:47:50.976357,purchase,groceries,0
15831,307,1823.71,2024-06-25 14:48:50.976357,payment,clothing,0
15832,498,2416.37,2024-06-25 14:49:50.976357,transfer,groceries,0
15833,674,4789.23,2024-06-25 14:50:50.976357,withdrawal,entertainment,0
15834,260,8347.13,2024-06-25 14:51:50.976357,transfer,electronics,0
15835,241,577.13,2024-06-25 14:52:50.976357,transfer,clothing,0
15836,758,7608.61,2024-06-25 14:53:50.976357,payment,groceries,0
15837,699,1602.92,2024-06-25 14:54:50.976357,payment,clothing,0
15838,943,2789.91,2024-06-25 14:55:50.976357,payment,travel,0
15839,474,7889.43,2024-06-25 14:56:50.976357,purchase,electronics,0
15840,801,6007.95,2024-06-25 14:57:50.976357,transfer,travel,0
15841,602,5835.07,2024-06-25 14:58:50.976357,payment,groceries,1
15842,910,206.64,2024-06-25 14:59:50.976357,transfer,clothing,0
15843,682,7857.89,2024-06-25 15:00:50.976357,payment,groceries,0
15844,391,493.46,2024-06-25 15:01:50.976357,withdrawal,entertainment,0
15845,810,6516.97,2024-06-25 15:02:50.976357,payment,entertainment,0
15846,846,3659.72,2024-06-25 15:03:50.976357,payment,groceries,0
15847,899,987.5,2024-06-25 15:04:50.976357,payment,groceries,0
15848,218,1120.84,2024-06-25 15:05:50.976357,purchase,groceries,0
15849,969,6442.54,2024-06-25 15:06:50.976357,payment,travel,0
15850,873,3556.75,2024-06-25 15:07:50.976357,purchase,entertainment,0
15851,294,9891.6,2024-06-25 15:08:50.976357,transfer,travel,0
15852,588,9935.62,2024-06-25 15:09:50.976357,withdrawal,electronics,0
15853,214,8964.75,2024-06-25 15:10:50.976357,withdrawal,travel,0
15854,715,1698.31,2024-06-25 15:11:50.976357,withdrawal,clothing,0
15855,950,1629.88,2024-06-25 15:12:50.976357,transfer,electronics,0
15856,694,8512.78,2024-06-25 15:13:50.976357,purchase,electronics,0
15857,238,7820.57,2024-06-25 15:14:50.976357,purchase,groceries,0
15858,860,4696.37,2024-06-25 15:15:50.976357,withdrawal,travel,0
15859,789,4392.73,2024-06-25 15:16:50.976357,purchase,electronics,0
15860,347,7254.56,2024-06-25 15:17:50.976357,withdrawal,electronics,0
15861,788,2020.37,2024-06-25 15:18:50.976357,payment,electronics,0
15862,122,4394.49,2024-06-25 15:19:50.976357,purchase,travel,0
15863,859,3369.97,2024-06-25 15:20:50.976357,withdrawal,travel,1
15864,970,1136.87,2024-06-25 15:21:50.976357,withdrawal,travel,0
15865,948,8208.48,2024-06-25 15:22:50.976357,payment,electronics,0
15866,476,6621.74,2024-06-25 15:23:50.976357,transfer,groceries,0
15867,226,6371.6,2024-06-25 15:24:50.976357,transfer,clothing,0
15868,675,4763.71,2024-06-25 15:25:50.976357,withdrawal,electronics,0
15869,948,7034.81,2024-06-25 15:26:50.976357,withdrawal,clothing,0
15870,146,3820.53,2024-06-25 15:27:50.976357,purchase,electronics,0
15871,152,4240.2,2024-06-25 15:28:50.976357,transfer,travel,1
15872,349,394.81,2024-06-25 15:29:50.976357,payment,clothing,0
15873,451,7065.07,2024-06-25 15:30:50.976357,withdrawal,groceries,0
15874,740,2692.94,2024-06-25 15:31:50.976357,withdrawal,electronics,0
15875,284,1098.76,2024-06-25 15:32:50.976357,withdrawal,electronics,0
15876,630,1912.72,2024-06-25 15:33:50.976357,transfer,clothing,1
15877,393,9006.08,2024-06-25 15:34:50.976357,withdrawal,groceries,0
15878,336,1538.81,2024-06-25 15:35:50.976357,transfer,electronics,1
15879,815,3856.51,2024-06-25 15:36:50.976357,purchase,electronics,0
15880,968,9706.49,2024-06-25 15:37:50.976357,payment,clothing,0
15881,623,9718.92,2024-06-25 15:38:50.976357,transfer,travel,0
15882,300,6553.42,2024-06-25 15:39:50.976357,withdrawal,clothing,0
15883,666,8515.43,2024-06-25 15:40:50.976357,payment,groceries,0
15884,506,2086.51,2024-06-25 15:41:50.976357,purchase,clothing,0
15885,832,5589.19,2024-06-25 15:42:50.976357,transfer,groceries,1
15886,285,5160.03,2024-06-25 15:43:50.976357,transfer,entertainment,1
15887,321,3726.69,2024-06-25 15:44:50.976357,withdrawal,clothing,0
15888,677,1891.87,2024-06-25 15:45:50.976357,withdrawal,travel,0
15889,512,9333.65,2024-06-25 15:46:50.976357,withdrawal,travel,0
15890,993,2313.46,2024-06-25 15:47:50.976357,transfer,entertainment,0
15891,936,2202.1,2024-06-25 15:48:50.976357,purchase,travel,0
15892,939,8308.0,2024-06-25 15:49:50.976357,purchase,travel,0
15893,950,5047.47,2024-06-25 15:50:50.976357,payment,electronics,0
15894,984,5766.06,2024-06-25 15:51:50.976357,withdrawal,groceries,0
15895,651,681.29,2024-06-25 15:52:50.976357,withdrawal,travel,0
15896,527,5123.18,2024-06-25 15:53:50.976357,payment,entertainment,0
15897,394,4037.7,2024-06-25 15:54:50.976357,purchase,groceries,0
15898,528,4351.66,2024-06-25 15:55:50.976357,transfer,groceries,0
15899,850,6160.63,2024-06-25 15:56:50.976357,withdrawal,clothing,0
15900,167,3521.37,2024-06-25 15:57:50.976357,purchase,groceries,0
15901,670,2337.11,2024-06-25 15:58:50.976357,withdrawal,clothing,1
15902,519,4404.18,2024-06-25 15:59:50.976357,withdrawal,clothing,0
15903,728,842.09,2024-06-25 16:00:50.976357,purchase,entertainment,1
15904,405,9085.03,2024-06-25 16:01:50.976357,purchase,entertainment,0
15905,393,2821.51,2024-06-25 16:02:50.976357,purchase,groceries,0
15906,858,9305.54,2024-06-25 16:03:50.976357,payment,entertainment,0
15907,376,6513.64,2024-06-25 16:04:50.976357,payment,travel,0
15908,263,2158.54,2024-06-25 16:05:50.976357,withdrawal,travel,0
15909,758,4381.77,2024-06-25 16:06:50.976357,transfer,electronics,0
15910,375,6186.75,2024-06-25 16:07:50.976357,withdrawal,travel,0
15911,616,908.04,2024-06-25 16:08:50.976357,transfer,electronics,0
15912,356,6923.35,2024-06-25 16:09:50.976357,withdrawal,clothing,0
15913,254,7324.29,2024-06-25 16:10:50.976357,purchase,entertainment,1
15914,281,2015.06,2024-06-25 16:11:50.976357,transfer,travel,0
15915,822,9292.49,2024-06-25 16:12:50.976357,transfer,entertainment,0
15916,549,9190.02,2024-06-25 16:13:50.976357,payment,electronics,0
15917,948,918.38,2024-06-25 16:14:50.976357,purchase,clothing,0
15918,134,5785.81,2024-06-25 16:15:50.976357,transfer,electronics,0
15919,409,6011.77,2024-06-25 16:16:50.976357,transfer,entertainment,0
15920,265,1039.05,2024-06-25 16:17:50.976357,purchase,entertainment,0
15921,500,9947.89,2024-06-25 16:18:50.976357,withdrawal,clothing,0
15922,969,8544.36,2024-06-25 16:19:50.976357,transfer,electronics,1
15923,352,2711.13,2024-06-25 16:20:50.976357,withdrawal,electronics,0
15924,286,5814.65,2024-06-25 16:21:50.976357,purchase,electronics,0
15925,347,1457.32,2024-06-25 16:22:50.976357,withdrawal,travel,0
15926,300,8270.85,2024-06-25 16:23:50.976357,purchase,electronics,0
15927,464,6274.35,2024-06-25 16:24:50.976357,purchase,groceries,0
